Order Date,Ship Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,,Row Labels,Sum of Profit,,,,,,,
15-04-2019,17-04-2019,Office Supplies,Paper,79.14,3,0,36.4044,,17.38,8.69,,,,,,,
15-04-2019,21-04-2019,Office Supplies,Paper,20.736,4,0.2,7.2576,,17.43,-13.363,,,,,,,
15-04-2019,17-04-2019,Office Supplies,Binders,15.57,3,0.7,-11.937,,17.456,5.8914,,,,,,,
16-04-2019,21-04-2019,Office Supplies,Art,16.52,5,0.2,2.065,,17.46,5.9364,,,,,,,
16-04-2019,20-04-2019,Office Supplies,Binders,13.71,5,0.7,-10.054,,17.472,6.3336,,,,,,,
16-04-2019,20-04-2019,Office Supplies,Storage,205.92,4,0,2.0592,,17.48,12.7604,,,,,,,
16-04-2019,20-04-2019,Furniture,Bookcases,102.833,1,0.15,-6.049,,17.48,1.311,,,,,,,
16-04-2019,18-04-2019,Office Supplies,Supplies,477.24,4,0,9.5448,,17.52,16.2936,,,,,,,
16-04-2019,18-04-2019,Technology,Accessories,25.98,2,0,1.5588,,17.544,5.9211,,,,,,,
16-04-2019,22-04-2019,Office Supplies,Binders,26.046,3,0.8,-44.2782,,17.568,6.3684,,,,,,,
16-04-2019,22-04-2019,Office Supplies,Binders,2.896,1,0.8,-4.7784,,17.61,8.4528,,,,,,,
16-04-2019,22-04-2019,Office Supplies,Storage,32.544,2,0.2,-7.7292,,17.64,8.1144,,,,,,,
16-04-2019,20-04-2019,Office Supplies,Appliances,40.74,3,0,12.222,,17.712,5.9778,,,,,,,
17-04-2019,23-04-2019,Office Supplies,Binders,12.03,5,0.7,-9.223,,17.76,14.43,,,,,,,
17-04-2019,23-04-2019,Technology,Machines,2549.985,5,0.7,-3399.98,,17.856,2.0088,,,,,,,
17-04-2019,23-04-2019,Office Supplies,Binders,21.594,2,0.7,-15.8356,,17.88,8.046,,,,,,,
17-04-2019,23-04-2019,Office Supplies,Binders,8.964,6,0.7,-6.5736,,17.9,17.542,,,,,,,
17-04-2019,23-04-2019,Office Supplies,Paper,20.736,4,0.2,7.2576,,17.92,3.584,,,,,,,
17-04-2019,19-04-2019,Furniture,Furnishings,60.312,3,0.2,5.2773,,17.94,32.1126,,,,,,,
17-04-2019,22-04-2019,Office Supplies,Paper,28.14,3,0,13.5072,,17.97,5.2113,,,,,,,
17-04-2019,22-04-2019,Office Supplies,Labels,7.38,2,0,3.4686,,18,3.24,,,,,,,
17-04-2019,22-04-2019,Office Supplies,Fasteners,10.9,5,0,3.597,,18.16,3.632,,,,,,,
17-04-2019,22-04-2019,Technology,Accessories,274.89,11,0,46.7313,,18.176,5.9072,,,,,,,
17-04-2019,22-04-2019,Office Supplies,Labels,23.04,8,0,11.2896,,18.18,-13.938,,,,,,,
17-04-2019,22-04-2019,Furniture,Chairs,218.352,3,0.2,-19.1058,,18.24,44.46,,,,,,,
17-04-2019,22-04-2019,Office Supplies,Storage,195.136,4,0.2,-43.9056,,18.28,21.5704,,,,,,,
20-04-2019,26-04-2019,Furniture,Furnishings,44.4,2,0.6,-52.17,,18.288,6.6294,,,,,,,
20-04-2019,23-04-2019,Furniture,Furnishings,51.968,2,0.2,10.3936,,18.312,-12.208,,,,,,,
20-04-2019,23-04-2019,Office Supplies,Storage,51.336,3,0.2,5.7753,,18.32,-46.716,,,,,,,
20-04-2019,23-04-2019,Office Supplies,Storage,332.704,1,0.2,33.2704,,18.336,-25.4412,,,,,,,
20-04-2019,23-04-2019,Furniture,Furnishings,42.408,3,0.2,9.5418,,18.368,12.1688,,,,,,,
20-04-2019,24-04-2019,Furniture,Chairs,317.058,3,0.3,-18.1176,,18.45,8.6715,,,,,,,
20-04-2019,24-04-2019,Office Supplies,Art,15.76,2,0.2,3.546,,18.528,-7.9516,,,,,,,
20-04-2019,24-04-2019,Furniture,Furnishings,14.56,5,0.6,-6.188,,18.54,8.7138,,,,,,,
20-04-2019,24-04-2019,Office Supplies,Binders,146.86,7,0,70.4928,,18.544,3.0134,,,,,,,
20-04-2019,24-04-2019,Office Supplies,Binders,36.56,4,0,18.28,,18.688,10.7456,,,,,,,
20-04-2019,21-04-2019,Office Supplies,Storage,848.544,4,0.2,-21.2136,,18.69,9.1581,,,,,,,
20-04-2019,21-04-2019,Office Supplies,Binders,8.7,5,0.7,-6.38,,18.7,7.106,,,,,,,
20-04-2019,21-04-2019,Technology,Phones,122.382,3,0.4,-24.4764,,18.704,2.338,,,,,,,
21-04-2019,25-04-2019,Office Supplies,Appliances,97.264,4,0.8,-243.16,,18.72,13.104,,,,,,,
21-04-2019,27-04-2019,Office Supplies,Binders,2.694,3,0.8,-4.7145,,18.75,9,,,,,,,
21-04-2019,27-04-2019,Office Supplies,Binders,2.934,3,0.8,-4.9878,,18.76,14.2576,,,,,,,
21-04-2019,24-04-2019,Technology,Accessories,11.54,1,0,3.462,,18.84,27.8832,,,,,,,
21-04-2019,24-04-2019,Furniture,Furnishings,162.6,3,0,34.146,,18.9,9.072,,,,,,,
21-04-2019,23-04-2019,Furniture,Chairs,908.82,9,0,227.205,,18.936,5.9175,,,,,,,
21-04-2019,23-04-2019,Technology,Accessories,47.976,3,0.2,8.3958,,18.96,24.648,,,,,,,
21-04-2019,23-04-2019,Office Supplies,Paper,20.736,4,0.2,7.2576,,18.98,8.9206,,,,,,,
22-04-2019,24-04-2019,Furniture,Furnishings,18.28,2,0,6.2152,,19.008,-12.672,,,,,,,
22-04-2019,26-04-2019,Furniture,Furnishings,254.352,3,0.2,0,,19.04,9.3296,,,,,,,
22-04-2019,26-04-2019,Office Supplies,Storage,675.06,3,0,87.7578,,19.04,-1.428,,,,,,,
23-04-2019,29-04-2019,Office Supplies,Appliances,121.94,2,0,35.3626,,19.05,17.526,,,,,,,
23-04-2019,29-04-2019,Office Supplies,Supplies,122.71,7,0,36.813,,19.104,5.7312,,,,,,,
23-04-2019,25-04-2019,Technology,Accessories,155.34,6,0,55.9224,,19.152,1.197,,,,,,,
23-04-2019,25-04-2019,Office Supplies,Supplies,54.9,5,0,15.372,,19.168,6.4692,,,,,,,
23-04-2019,26-04-2019,Office Supplies,Binders,11.76,5,0.7,-7.84,,19.4,9.312,,,,,,,
23-04-2019,26-04-2019,Office Supplies,Paper,5.344,1,0.2,1.8704,,19.44,121.3056,,,,,,,
23-04-2019,25-04-2019,Furniture,Furnishings,66.36,7,0,26.544,,19.456,2.1888,,,,,,,
23-04-2019,25-04-2019,Office Supplies,Binders,92.88,6,0.2,30.186,,19.52,5.368,,,,,,,
23-04-2019,25-04-2019,Furniture,Furnishings,24.14,2,0,7.9662,,19.56,1.7115,,,,,,,
23-04-2019,27-04-2019,Furniture,Bookcases,387.136,4,0.2,-14.5176,,19.6,9.604,,,,,,,
23-04-2019,27-04-2019,Technology,Accessories,45.408,2,0.2,11.9196,,19.608,6.6177,,,,,,,
23-04-2019,27-04-2019,Furniture,Furnishings,77.952,3,0.2,-11.6928,,19.68,19.4832,,,,,,,
23-04-2019,27-04-2019,Office Supplies,Labels,3,1,0.2,1.05,,19.728,1.7262,,,,,,,
23-04-2019,26-04-2019,Office Supplies,Envelopes,18.688,2,0.2,7.008,,19.76,22.5264,,,,,,,
23-04-2019,26-04-2019,Furniture,Furnishings,11.664,3,0.2,3.3534,,19.824,6.6906,,,,,,,
24-04-2019,27-04-2019,Office Supplies,Appliances,99.28,2,0.2,12.41,,19.83,5.949,,,,,,,
24-04-2019,27-04-2019,Office Supplies,Binders,1.188,2,0.7,-0.99,,19.9,6.567,,,,,,,
24-04-2019,27-04-2019,Office Supplies,Binders,7.518,2,0.7,-5.7638,,19.936,14.4536,,,,,,,
24-04-2019,30-04-2019,Office Supplies,Storage,113.568,2,0.2,-21.294,,19.98,8.5914,,,,,,,
24-04-2019,28-04-2019,Office Supplies,Fasteners,1.81,1,0,0.6516,,19.99,13.5932,,,,,,,
24-04-2019,25-04-2019,Technology,Phones,552,10,0.2,34.5,,20.04,19.2384,,,,,,,
24-04-2019,27-04-2019,Technology,Accessories,69.98,2,0,4.8986,,20.07,9.2322,,,,,,,
24-04-2019,30-04-2019,Office Supplies,Binders,10.43,5,0.8,-18.2525,,20.096,3.0144,,,,,,,
24-04-2019,30-04-2019,Office Supplies,Storage,72.784,1,0.2,-18.196,,20.136,1.2585,,,,,,,
25-04-2019,29-04-2019,Office Supplies,Binders,13.904,2,0.2,4.5188,,20.16,9.8784,,,,,,,
25-04-2019,26-04-2019,Office Supplies,Art,42.048,9,0.2,5.256,,20.23,9.5081,,,,,,,
25-04-2019,26-04-2019,Office Supplies,Art,67.92,5,0.2,6.792,,20.232,-16.1856,,,,,,,
25-04-2019,29-04-2019,Office Supplies,Art,8.896,4,0.2,0.6672,,20.32,6.9088,,,,,,,
25-04-2019,02-05-2019,Office Supplies,Paper,19.05,3,0,8.763,,20.34,9.3564,,,,,,,
25-04-2019,02-05-2019,Office Supplies,Binders,73.344,3,0.2,27.504,,20.37,6.9258,,,,,,,
25-04-2019,27-04-2019,Technology,Accessories,107.97,3,0,22.6737,,20.544,12.84,,,,,,,
25-04-2019,27-04-2019,Furniture,Bookcases,344.981,7,0.15,28.4102,,20.64,2.322,,,,,,,
26-04-2019,27-04-2019,Furniture,Furnishings,1.988,1,0.6,-1.4413,,20.664,6.9741,,,,,,,
26-04-2019,01-05-2019,Office Supplies,Paper,20.34,3,0,9.3564,,20.7,29.808,,,,,,,
26-04-2019,01-05-2019,Office Supplies,Labels,39.28,8,0,19.2472,,20.72,6.475,,,,,,,
27-04-2019,01-05-2019,Office Supplies,Labels,33.12,4,0.2,11.592,,20.724,-15.1976,,,,,,,
27-04-2019,01-05-2019,Furniture,Bookcases,220.2656,4,0.32,-42.1096,,20.736,87.0912,,,,,,,
27-04-2019,29-04-2019,Office Supplies,Art,123.92,4,0,33.4584,,20.768,2.3364,,,,,,,
27-04-2019,29-04-2019,Office Supplies,Art,12.39,3,0,5.6994,,20.808,1.8207,,,,,,,
27-04-2019,29-04-2019,Office Supplies,Art,47.3,2,0,12.298,,20.9,7.524,,,,,,,
27-04-2019,02-05-2019,Furniture,Furnishings,139.58,7,0,39.0824,,20.928,7.5864,,,,,,,
28-04-2019,02-05-2019,Office Supplies,Storage,8.384,1,0.2,0.7336,,20.94,6.0726,,,,,,,
28-04-2019,02-05-2019,Office Supplies,Art,6.848,2,0.2,0.7704,,20.992,2.3616,,,,,,,
28-04-2019,02-05-2019,Office Supplies,Appliances,28.08,3,0.2,5.265,,21,5.775,,,,,,,
28-04-2019,02-05-2019,Technology,Phones,751.984,2,0.2,84.5982,,21.12,6.5472,,,,,,,
29-04-2019,04-05-2019,Furniture,Tables,1048.35,5,0.4,-69.89,,21.184,-11.6512,,,,,,,
29-04-2019,04-05-2019,Office Supplies,Labels,4.91,1,0,2.4059,,21.24,7.434,,,,,,,
30-04-2019,05-05-2019,Office Supplies,Envelopes,62.96,4,0,28.332,,21.248,7.4368,,,,,,,
30-04-2019,06-05-2019,Technology,Phones,677.58,5,0.4,-158.102,,21.312,7.992,,,,,,,
30-04-2019,06-05-2019,Office Supplies,Binders,13.896,3,0.7,-9.264,,21.336,7.7343,,,,,,,
30-04-2019,05-05-2019,Office Supplies,Labels,4.608,2,0.2,1.6704,,21.38,-33.139,,,,,,,
30-04-2019,05-05-2019,Office Supplies,Art,15.528,3,0.2,4.8525,,21.392,-54.5496,,,,,,,
30-04-2019,05-05-2019,Office Supplies,Labels,11.952,3,0.2,3.8844,,21.4,6.206,,,,,,,
30-04-2019,05-05-2019,Furniture,Furnishings,23.68,8,0.2,6.216,,21.456,6.9732,,,,,,,
30-04-2019,05-05-2019,Technology,Accessories,2.376,3,0.2,0.7425,,21.5,7.095,,,,,,,
30-04-2019,06-05-2019,Office Supplies,Paper,10.368,2,0.2,3.6288,,21.56,6.8992,,,,,,,
30-04-2019,02-05-2019,Office Supplies,Labels,5.76,2,0,2.8224,,21.594,-15.8356,,,,,,,
30-04-2019,05-05-2019,Office Supplies,Binders,43.372,7,0.8,-69.3952,,21.6,9.936,,,,,,,
30-04-2019,05-05-2019,Office Supplies,Paper,163.96,4,0,80.3404,,21.696,7.0512,,,,,,,
30-04-2019,05-05-2019,Furniture,Furnishings,64.96,2,0,21.4368,,21.744,7.3386,,,,,,,
30-04-2019,05-05-2019,Office Supplies,Envelopes,30.56,4,0,14.9744,,21.744,6.795,,,,,,,
30-04-2019,05-05-2019,Office Supplies,Art,9.78,2,0,4.0098,,21.792,7.6272,,,,,,,
30-04-2019,04-05-2019,Office Supplies,Binders,23.24,5,0.2,7.553,,21.81,5.8887,,,,,,,
30-04-2019,04-05-2019,Office Supplies,Binders,4.842,3,0.7,-3.5508,,21.9,10.512,,,,,,,
30-04-2019,04-05-2019,Furniture,Furnishings,220.704,6,0.2,-8.2764,,21.93,10.3071,,,,,,,
01-05-2019,05-05-2019,Technology,Accessories,48.9,5,0,18.093,,21.96,16.9092,,,,,,,
01-05-2019,06-05-2019,Office Supplies,Supplies,3.328,2,0.2,0.416,,21.984,-56.0592,,,,,,,
01-05-2019,06-05-2019,Furniture,Tables,933.262,4,0.45,-458.1468,,21.99,-32.985,,,,,,,
01-05-2019,06-05-2019,Furniture,Chairs,2803.92,5,0.2,0,,22,12.43,,,,,,,
01-05-2019,02-05-2019,Furniture,Bookcases,314.352,3,0.2,-15.7176,,22.14,6.4206,,,,,,,
01-05-2019,02-05-2019,Office Supplies,Labels,4.608,2,0.2,1.4976,,22.18,10.8682,,,,,,,
02-05-2019,07-05-2019,Furniture,Furnishings,129.93,3,0,12.993,,22.2,-26.085,,,,,,,
02-05-2019,05-05-2019,Technology,Accessories,159.56,4,0,59.0372,,22.23,17.1171,,,,,,,
02-05-2019,06-05-2019,Office Supplies,Paper,15.7,5,0,7.065,,22.344,2.5137,,,,,,,
02-05-2019,06-05-2019,Office Supplies,Art,59.52,3,0,15.4752,,22.424,8.409,,,,,,,
02-05-2019,06-05-2019,Office Supplies,Paper,34.4,5,0,15.824,,22.512,2.2512,,,,,,,
03-05-2019,08-05-2019,Office Supplies,Storage,69.52,2,0,19.4656,,22.58,11.7416,,,,,,,
03-05-2019,08-05-2019,Office Supplies,Storage,763.44,8,0,45.8064,,22.608,-10.1736,,,,,,,
03-05-2019,07-05-2019,Office Supplies,Paper,25.92,4,0,12.4416,,22.638,-16.6012,,,,,,,
03-05-2019,07-05-2019,Office Supplies,Art,22.96,7,0,6.6584,,22.72,19.5392,,,,,,,
03-05-2019,08-05-2019,Furniture,Furnishings,32.448,2,0.2,7.3008,,22.75,6.5975,,,,,,,
03-05-2019,08-05-2019,Office Supplies,Binders,26.388,4,0.7,-17.592,,22.752,7.11,,,,,,,
03-05-2019,08-05-2019,Furniture,Tables,373.47,5,0.4,-112.041,,22.77,9.7911,,,,,,,
03-05-2019,08-05-2019,Office Supplies,Binders,64.2,5,0.7,-44.94,,22.83,10.7301,,,,,,,
03-05-2019,08-05-2019,Office Supplies,Fasteners,8,2,0.2,2.8,,22.848,-17.7072,,,,,,,
04-05-2019,09-05-2019,Technology,Phones,183.96,5,0.2,20.6955,,22.92,8.022,,,,,,,
04-05-2019,09-05-2019,Office Supplies,Paper,17.61,3,0,8.4528,,22.96,13.3168,,,,,,,
04-05-2019,09-05-2019,Furniture,Tables,300.904,1,0.2,11.2839,,23.04,11.2896,,,,,,,
04-05-2019,08-05-2019,Office Supplies,Paper,9.11,1,0,4.0995,,23.08,6.924,,,,,,,
04-05-2019,08-05-2019,Office Supplies,Storage,571.44,4,0,165.7176,,23.1,13.398,,,,,,,
04-05-2019,08-05-2019,Office Supplies,Paper,32.4,5,0,15.552,,23.12,22.6576,,,,,,,
04-05-2019,08-05-2019,Office Supplies,Storage,16.91,1,0,4.5657,,23.12,8.381,,,,,,,
04-05-2019,09-05-2019,Office Supplies,Binders,2.313,1,0.7,-1.9275,,23.128,2.891,,,,,,,
04-05-2019,10-05-2019,Office Supplies,Binders,2.202,2,0.7,-1.5414,,23.16,11.58,,,,,,,
04-05-2019,10-05-2019,Office Supplies,Binders,9.396,3,0.7,-7.5168,,23.168,7.8192,,,,,,,
04-05-2019,09-05-2019,Office Supplies,Appliances,243.16,2,0,72.948,,23.18,7.6494,,,,,,,
05-05-2019,09-05-2019,Office Supplies,Envelopes,23.16,2,0,11.58,,23.24,7.553,,,,,,,
05-05-2019,06-05-2019,Office Supplies,Envelopes,21.24,9,0.2,7.434,,23.32,6.0632,,,,,,,
05-05-2019,06-05-2019,Office Supplies,Binders,9.552,8,0.7,-7.3232,,23.34,10.9698,,,,,,,
05-05-2019,06-05-2019,Furniture,Bookcases,89.991,3,0.7,-152.9847,,23.36,25.6376,,,,,,,
05-05-2019,10-05-2019,Office Supplies,Binders,34.5,3,0,15.525,,23.376,7.0128,,,,,,,
05-05-2019,05-05-2019,Office Supplies,Paper,6.68,1,0,3.2064,,23.55,1.1775,,,,,,,
06-05-2019,11-05-2019,Office Supplies,Art,6.408,3,0.2,0.6408,,23.68,22.496,,,,,,,
06-05-2019,11-05-2019,Technology,Accessories,408.744,7,0.2,76.6395,,23.76,2.079,,,,,,,
06-05-2019,08-05-2019,Office Supplies,Labels,59.2,4,0,29.6,,23.832,13.1076,,,,,,,
06-05-2019,09-05-2019,Office Supplies,Art,54.66,6,0,18.0378,,23.85,10.7325,,,,,,,
06-05-2019,11-05-2019,Office Supplies,Binders,11.06,10,0.8,-18.802,,23.88,29.85,,,,,,,
06-05-2019,11-05-2019,Furniture,Bookcases,623.4648,7,0.32,-119.1918,,23.92,10.465,,,,,,,
06-05-2019,11-05-2019,Office Supplies,Storage,772.68,5,0.2,-57.951,,23.968,2.6964,,,,,,,
06-05-2019,06-05-2019,Office Supplies,Binders,68.541,11,0.7,-52.5481,,23.976,-20.0799,,,,,,,
06-05-2019,06-05-2019,Technology,Phones,627.168,4,0.2,70.5564,,23.99,5.5177,,,,,,,
06-05-2019,06-05-2019,Office Supplies,Labels,122.12,5,0.2,39.689,,23.992,-62.3792,,,,,,,
06-05-2019,09-05-2019,Office Supplies,Appliances,152.94,3,0,41.2938,,24,-5.4,,,,,,,
06-05-2019,10-05-2019,Office Supplies,Paper,84.416,4,0.2,27.4352,,24.048,7.2144,,,,,,,
06-05-2019,10-05-2019,Technology,Accessories,191.968,4,0.2,28.7952,,24.14,7.9662,,,,,,,
07-05-2019,11-05-2019,Furniture,Chairs,1458.65,5,0,423.0085,,24.18,7.254,,,,,,,
07-05-2019,11-05-2019,Furniture,Chairs,26.64,1,0,7.4592,,24.2,7.986,,,,,,,
07-05-2019,11-05-2019,Furniture,Chairs,476.8,2,0,119.2,,24.32,17.328,,,,,,,
07-05-2019,11-05-2019,Office Supplies,Appliances,87.444,2,0.1,18.4604,,24.368,-3.3506,,,,,,,
07-05-2019,12-05-2019,Technology,Accessories,79.99,1,0,28.7964,,24.448,26.5872,,,,,,,
07-05-2019,11-05-2019,Technology,Phones,419.944,7,0.2,52.493,,24.472,1.8354,,,,,,,
08-05-2019,12-05-2019,Furniture,Chairs,47.992,2,0.3,-2.0568,,24.55,12.0295,,,,,,,
08-05-2019,12-05-2019,Technology,Copiers,3359.952,6,0.2,1049.985,,24.56,46.1728,,,,,,,
08-05-2019,12-05-2019,Furniture,Chairs,128.058,3,0.3,-23.7822,,24.64,11.8272,,,,,,,
08-05-2019,12-05-2019,Office Supplies,Appliances,81.08,4,0,22.7024,,24.672,7.71,,,,,,,
08-05-2019,11-05-2019,Office Supplies,Paper,41.472,8,0.2,14.5152,,24.784,7.745,,,,,,,
09-05-2019,10-05-2019,Office Supplies,Envelopes,65.232,3,0.2,22.0158,,24.816,16.7508,,,,,,,
09-05-2019,10-05-2019,Furniture,Chairs,207,3,0.2,25.875,,24.84,8.694,,,,,,,
09-05-2019,11-05-2019,Office Supplies,Binders,147.92,5,0.2,46.225,,24.9,11.703,,,,,,,
09-05-2019,11-05-2019,Office Supplies,Storage,104.28,3,0,26.07,,25.02,17.0136,,,,,,,
09-05-2019,11-05-2019,Furniture,Tables,286.85,1,0,63.107,,25.06,11.7782,,,,,,,
09-05-2019,11-05-2019,Office Supplies,Storage,66.96,4,0,2.6784,,25.06,12.53,,,,,,,
09-05-2019,11-05-2019,Technology,Accessories,199.98,2,0,87.9912,,25.11,6.5286,,,,,,,
11-05-2019,12-05-2019,Office Supplies,Paper,37.44,6,0,16.848,,25.12,7.85,,,,,,,
11-05-2019,12-05-2019,Office Supplies,Labels,37.59,3,0,17.6673,,25.16,27.676,,,,,,,
11-05-2019,12-05-2019,Office Supplies,Binders,26.032,2,0.2,9.4366,,25.344,32.9472,,,,,,,
11-05-2019,17-05-2019,Office Supplies,Art,5.248,2,0.2,0.5904,,25.472,7.6416,,,,,,,
11-05-2019,17-05-2019,Office Supplies,Storage,74.416,2,0.2,-14.8832,,25.5,6.63,,,,,,,
11-05-2019,17-05-2019,Office Supplies,Paper,6.848,2,0.2,2.14,,25.56,-20.448,,,,,,,
11-05-2019,17-05-2019,Furniture,Furnishings,7.996,1,0.6,-6.9965,,25.584,8.9544,,,,,,,
11-05-2019,13-05-2019,Furniture,Bookcases,209.979,7,0.7,-356.9643,,25.68,11.556,,,,,,,
11-05-2019,16-05-2019,Office Supplies,Art,43.92,3,0,12.7368,,25.696,1.9272,,,,,,,
12-05-2019,15-05-2019,Office Supplies,Storage,127.92,5,0.2,-15.99,,25.71,6.6846,,,,,,,
12-05-2019,15-05-2019,Office Supplies,Binders,34.24,4,0.8,-53.072,,25.76,0.7728,,,,,,,
12-05-2019,17-05-2019,Office Supplies,Paper,87.6,5,0,42.048,,25.824,9.0384,,,,,,,
12-05-2019,19-05-2019,Office Supplies,Art,10.272,3,0.2,1.1556,,25.83,9.5571,,,,,,,
12-05-2019,18-05-2019,Office Supplies,Supplies,238.62,2,0,4.7724,,25.86,6.7236,,,,,,,
12-05-2019,18-05-2019,Office Supplies,Appliances,7.77,1,0,2.0979,,25.9,12.691,,,,,,,
12-05-2019,18-05-2019,Furniture,Tables,285.48,5,0.2,-10.7055,,25.92,104.4576,,,,,,,
12-05-2019,18-05-2019,Office Supplies,Binders,19.168,4,0.2,6.4692,,25.92,31.428,,,,,,,
12-05-2019,16-05-2019,Office Supplies,Labels,5.904,2,0.2,1.9926,,25.98,8.8332,,,,,,,
12-05-2019,14-05-2019,Furniture,Furnishings,42.85,5,0,15.426,,25.99,7.5371,,,,,,,
12-05-2019,14-05-2019,Office Supplies,Labels,6.16,2,0,2.9568,,26,11.7,,,,,,,
12-05-2019,14-05-2019,Office Supplies,Supplies,17,2,0,4.42,,26.032,9.4366,,,,,,,
12-05-2019,14-05-2019,Technology,Accessories,87.4,5,0,34.96,,26.046,-44.2782,,,,,,,
13-05-2019,20-05-2019,Office Supplies,Labels,58.48,8,0,27.4856,,26.16,12.8184,,,,,,,
13-05-2019,17-05-2019,Office Supplies,Envelopes,180.96,2,0,81.432,,26.16,1.962,,,,,,,
13-05-2019,17-05-2019,Office Supplies,Binders,914.97,3,0,411.7365,,26.176,-3.272,,,,,,,
13-05-2019,17-05-2019,Technology,Phones,587.97,3,0,158.7519,,26.2,12.052,,,,,,,
13-05-2019,17-05-2019,Office Supplies,Storage,530.34,2,0,95.4612,,26.25,23.625,,,,,,,
13-05-2019,17-05-2019,Office Supplies,Paper,14.94,3,0,7.3206,,26.352,9.5526,,,,,,,
13-05-2019,18-05-2019,Office Supplies,Binders,299.52,9,0,149.76,,26.38,24.2696,,,,,,,
13-05-2019,18-05-2019,Office Supplies,Appliances,20.768,2,0.2,2.3364,,26.388,-17.592,,,,,,,
13-05-2019,17-05-2019,Furniture,Chairs,458.43,5,0.3,-124.431,,26.4,36.432,,,,,,,
14-05-2019,14-05-2019,Furniture,Furnishings,18.28,2,0,6.2152,,26.432,8.9208,,,,,,,
14-05-2019,14-05-2019,Technology,Accessories,1399.93,7,0,601.9699,,26.48,10.0624,,,,,,,
14-05-2019,21-05-2019,Office Supplies,Envelopes,48.69,9,0,23.8581,,26.55,13.0095,,,,,,,
14-05-2019,18-05-2019,Technology,Phones,539.97,3,0,134.9925,,26.64,7.4592,,,,,,,
14-05-2019,18-05-2019,Office Supplies,Storage,22.58,2,0,5.8708,,26.72,24.5824,,,,,,,
14-05-2019,19-05-2019,Office Supplies,Paper,440.19,9,0,206.8893,,26.72,18.704,,,,,,,
14-05-2019,19-05-2019,Office Supplies,Supplies,64.4,5,0,1.932,,26.88,9.744,,,,,,,
14-05-2019,15-05-2019,Furniture,Chairs,899.43,5,0.3,-12.849,,27.12,7.7292,,,,,,,
14-05-2019,15-05-2019,Office Supplies,Art,46.2,5,0.2,5.775,,27.15,13.3035,,,,,,,
14-05-2019,15-05-2019,Office Supplies,Paper,47.952,3,0.2,16.1838,,27.168,2.7168,,,,,,,
14-05-2019,15-05-2019,Technology,Phones,7.992,1,0.2,0.6993,,27.18,12.231,,,,,,,
14-05-2019,15-05-2019,Office Supplies,Paper,76.864,2,0.2,26.9024,,27.184,2.0388,,,,,,,
14-05-2019,17-05-2019,Office Supplies,Art,3.76,2,0,1.0904,,27.192,0.3399,,,,,,,
14-05-2019,17-05-2019,Office Supplies,Art,14.7,5,0,6.615,,27.24,2.724,,,,,,,
14-05-2019,17-05-2019,Office Supplies,Art,37.2,5,0,9.3,,27.36,-21.888,,,,,,,
14-05-2019,17-05-2019,Technology,Accessories,89.97,3,0,18.8937,,27.396,-42.4638,,,,,,,
14-05-2019,17-05-2019,Furniture,Chairs,261.96,2,0,23.5764,,27.42,11.2422,,,,,,,
14-05-2019,17-05-2019,Office Supplies,Labels,74,5,0,37,,27.44,4.802,,,,,,,
14-05-2019,18-05-2019,Office Supplies,Binders,58.17,5,0.7,-46.536,,27.46,29.6568,,,,,,,
14-05-2019,18-05-2019,Office Supplies,Labels,5.04,2,0.2,1.764,,27.496,9.2799,,,,,,,
14-05-2019,18-05-2019,Office Supplies,Paper,24.784,1,0.2,7.745,,27.52,12.6592,,,,,,,
15-05-2019,18-05-2019,Technology,Phones,29.592,1,0.2,2.5893,,27.58,11.5836,,,,,,,
15-05-2019,18-05-2019,Office Supplies,Binders,4.752,2,0.7,-3.168,,27.72,13.3056,,,,,,,
15-05-2019,18-05-2019,Office Supplies,Paper,15.552,3,0.2,5.6376,,27.744,10.0572,,,,,,,
15-05-2019,20-05-2019,Furniture,Furnishings,39.96,2,0,17.1828,,27.76,9.9936,,,,,,,
15-05-2019,20-05-2019,Furniture,Chairs,42.624,2,0.2,4.2624,,27.78,9.1674,,,,,,,
15-05-2019,20-05-2019,Furniture,Chairs,220.96,1,0.2,24.858,,27.816,4.5201,,,,,,,
15-05-2019,20-05-2019,Office Supplies,Paper,56.704,2,0.2,19.1376,,27.888,10.1094,,,,,,,
15-05-2019,20-05-2019,Technology,Phones,11.12,2,0.2,3.475,,27.92,8.0968,,,,,,,
16-05-2019,18-05-2019,Office Supplies,Storage,221.024,2,0.2,-55.256,,27.93,8.0997,,,,,,,
18-05-2019,22-05-2019,Technology,Accessories,36.048,3,0.2,-0.9012,,27.936,9.4284,,,,,,,
18-05-2019,23-05-2019,Furniture,Furnishings,14.56,2,0,6.2608,,27.968,9.4392,,,,,,,
18-05-2019,23-05-2019,Office Supplies,Binders,3.048,1,0.2,1.0287,,27.992,2.0994,,,,,,,
18-05-2019,23-05-2019,Office Supplies,Binders,6.874,7,0.8,-10.6547,,28.032,3.504,,,,,,,
18-05-2019,23-05-2019,Office Supplies,Binders,1.996,1,0.8,-3.2934,,28.08,5.265,,,,,,,
18-05-2019,23-05-2019,Office Supplies,Storage,8.928,2,0.2,0.6696,,28.14,13.5072,,,,,,,
18-05-2019,19-05-2019,Office Supplies,Appliances,17.24,2,0,4.4824,,28.16,13.2352,,,,,,,
